ts_unix,index,name,uuid,compute_cap,driver_version,temperature.gpu,utilization.gpu,utilization.memory,memory.total,memory.used,memory.free,clocks.sm,clocks.mem,power.draw,power.limit
1762613439,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 32, 0, 0, 23028, 0, 22599, 210, 405, 15.71, 150.00
1762613440,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 33, 0, 0, 23028, 275, 22325, 1680, 6251, 24.16, 150.00
1762613441,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 34, 0, 0, 23028, 3227, 19373, 1695, 6251, 55.22, 150.00
1762613442,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 34, 0, 0, 23028, 2725, 19875, 1695, 6251, 55.96, 150.00
1762613443,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 35, 0, 0, 23028, 2725, 19875, 1695, 6251, 55.47, 150.00
1762613444,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 35, 0, 0, 23028, 2725, 19875, 1695, 6251, 55.18, 150.00
1762613445,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 35, 0, 0, 23028, 2725, 19875, 1695, 6251, 55.52, 150.00
1762613446,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 35, 0, 0, 23028, 2725, 19875, 1695, 6251, 55.68, 150.00
1762613447,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 36, 0, 0, 23028, 4299, 18301, 1695, 6251, 75.24, 150.00
1762613448,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 39, 51, 42, 23028, 19621, 2979, 1680, 6251, 108.11, 150.00
1762613449,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 40, 54, 38, 23028, 19777, 2823, 1650, 6251, 124.82, 150.00
1762613451,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 38, 0, 0, 23028, 21037, 1563, 1695, 6251, 81.09, 150.00
1762613452,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 40, 92, 93, 23028, 21037, 1563, 1665, 6251, 91.60, 150.00
1762613453,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 42, 91, 92, 23028, 21037, 1563, 1650, 6251, 152.51, 150.00
1762613454,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 43, 92, 93, 23028, 21037, 1563, 1650, 6251, 153.18, 150.00
1762613455,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 44, 92, 93, 23028, 21037, 1563, 1650, 6251, 154.56, 150.00
1762613456,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 45, 92, 93, 23028, 21037, 1563, 1620, 6251, 154.91, 150.00
1762613457,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 45, 92, 81, 23028, 21037, 1563, 1485, 6251, 155.89, 150.00
1762613458,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 46, 92, 91, 23028, 21037, 1563, 1605, 6251, 152.19, 150.00
1762613459,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 46, 92, 93, 23028, 21037, 1563, 1620, 6251, 149.41, 150.00
1762613460,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 47, 92, 93, 23028, 21037, 1563, 1605, 6251, 149.24, 150.00
1762613461,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 48, 92, 93, 23028, 21037, 1563, 1605, 6251, 148.38, 150.00
1762613462,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 48, 92, 92, 23028, 21037, 1563, 1590, 6251, 148.52, 150.00
1762613463,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 49, 92, 93, 23028, 21037, 1563, 1620, 6251, 148.32, 150.00
1762613464,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 49, 92, 80, 23028, 21037, 1563, 1575, 6251, 145.60, 150.00
1762613465,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 50, 92, 93, 23028, 21037, 1563, 1590, 6251, 147.93, 150.00
1762613466,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 50, 92, 93, 23028, 21037, 1563, 1605, 6251, 147.90, 150.00
1762613467,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 51, 90, 90, 23028, 21037, 1563, 1590, 6251, 148.61, 150.00
1762613468,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 51, 92, 93, 23028, 21037, 1563, 1590, 6251, 147.86, 150.00
1762613469,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 52, 92, 92, 23028, 21037, 1563, 1605, 6251, 148.53, 150.00
1762613470,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 52, 92, 93, 23028, 21037, 1563, 1320, 6251, 147.90, 150.00
1762613471,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 52, 92, 80, 23028, 21037, 1563, 1575, 6251, 145.69, 150.00
1762613472,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 53, 92, 93, 23028, 21037, 1563, 1605, 6251, 147.70, 150.00
1762613473,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 53, 92, 93, 23028, 21037, 1563, 1605, 6251, 148.17, 150.00
1762613474,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 54, 92, 93, 23028, 21037, 1563, 1605, 6251, 149.24, 150.00
1762613475,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 54, 92, 92, 23028, 21037, 1563, 1605, 6251, 148.74, 150.00
1762613476,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 54, 92, 93, 23028, 21037, 1563, 1605, 6251, 152.74, 150.00
1762613477,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 55, 92, 83, 23028, 21037, 1563, 1440, 6251, 159.67, 150.00
1762613478,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 55, 91, 92, 23028, 21037, 1563, 1605, 6251, 152.47, 150.00
1762613479,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 55, 92, 93, 23028, 21037, 1563, 1590, 6251, 153.19, 150.00
1762613480,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 56, 91, 92, 23028, 21037, 1563, 1590, 6251, 150.95, 150.00
1762613481,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 56, 92, 93, 23028, 21037, 1563, 1590, 6251, 152.81, 150.00
1762613482,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 56, 91, 92, 23028, 21037, 1563, 1575, 6251, 151.40, 150.00
1762613483,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 57, 92, 92, 23028, 21037, 1563, 1590, 6251, 148.82, 150.00
1762613485,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 57, 92, 93, 23028, 21037, 1563, 1350, 6251, 146.49, 150.00
1762613486,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 57, 92, 91, 23028, 21037, 1563, 1560, 6251, 145.99, 150.00
1762613487,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 57, 92, 92, 23028, 21037, 1563, 1575, 6251, 147.96, 150.00
1762613488,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 58, 92, 92, 23028, 21037, 1563, 1575, 6251, 148.69, 150.00
1762613489,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 58, 92, 93, 23028, 21037, 1563, 1575, 6251, 149.04, 150.00
1762613490,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 58, 92, 92, 23028, 21037, 1563, 1560, 6251, 148.36, 150.00
1762613491,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 59, 91, 92, 23028, 21037, 1563, 1575, 6251, 148.55, 150.00
1762613492,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 59, 92, 74, 23028, 21037, 1563, 1230, 6251, 145.75, 150.00
1762613493,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 59, 92, 89, 23028, 21037, 1563, 1545, 6251, 148.90, 150.00
1762613494,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 59, 92, 92, 23028, 21037, 1563, 1575, 6251, 151.93, 150.00
1762613495,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 59, 92, 93, 23028, 21037, 1563, 1560, 6251, 151.73, 150.00
1762613496,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 60, 92, 92, 23028, 21037, 1563, 1560, 6251, 150.91, 150.00
1762613497,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 57, 100, 10, 23028, 0, 22599, 1695, 6251, 99.46, 150.00
1762613498,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 56, 0, 0, 23028, 0, 22599, 1695, 6251, 67.28, 150.00
1762613499,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 56, 0, 0, 23028, 0, 22599, 1695, 6251, 65.78, 150.00
1762613500,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 55, 0, 0, 23028, 0, 22599, 435, 6251, 47.20, 150.00
1762613501,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 54, 0, 0, 23028, 0, 22599, 270, 6251, 45.18, 150.00
1762613502,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 54, 0, 0, 23028, 0, 22599, 210, 6251, 44.71, 150.00
1762613503,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 53, 0, 0, 23028, 0, 22599, 210, 6251, 44.28, 150.00
1762613504,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 53, 0, 0, 23028, 0, 22599, 210, 6251, 30.67, 150.00
1762613505,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 51, 0, 0, 23028, 0, 22599, 210, 405, 17.10, 150.00
1762613506,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 51, 0, 0, 23028, 0, 22599, 210, 405, 17.06, 150.00
1762613507,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 50, 0, 0, 23028, 0, 22599, 210, 405, 17.07, 150.00
1762613508,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 50, 0, 0, 23028, 0, 22599, 210, 405, 16.97, 150.00
1762613509,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 50, 0, 0, 23028, 0, 22599, 210, 405, 16.92, 150.00
1762613510,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 49, 0, 0, 23028, 0, 22599, 210, 405, 16.92, 150.00
1762613511,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 48, 0, 0, 23028, 0, 22599, 210, 405, 16.92, 150.00
1762613512,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 50, 2, 0, 23028, 347, 22253, 1695, 6251, 36.65, 150.00
1762613513,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 50, 26, 2, 23028, 3227, 19373, 1695, 6251, 61.98, 150.00
1762613514,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 50, 0, 0, 23028, 2725, 19875, 1695, 6251, 61.71, 150.00
1762613515,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 50, 0, 0, 23028, 2725, 19875, 1695, 6251, 61.47, 150.00
1762613516,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 50, 0, 0, 23028, 2725, 19875, 1695, 6251, 61.13, 150.00
1762613517,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 50, 0, 0, 23028, 2725, 19875, 1695, 6251, 61.12, 150.00
1762613518,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 50, 0, 0, 23028, 2725, 19875, 1695, 6251, 60.98, 150.00
1762613519,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 50, 0, 0, 23028, 2725, 19875, 1695, 6251, 61.21, 150.00
1762613520,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 51, 9, 9, 23028, 4299, 18301, 1680, 6251, 87.35, 150.00
1762613522,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 51, 35, 42, 23028, 19445, 3155, 1695, 6251, 62.84, 150.00
1762613523,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 53, 39, 32, 23028, 19621, 2979, 1605, 6251, 112.94, 150.00
1762613524,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 53, 42, 28, 23028, 19767, 2833, 1620, 6251, 109.63, 150.00
1762613525,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 51, 0, 0, 23028, 21037, 1563, 1650, 6251, 89.42, 150.00
1762613526,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 51, 0, 0, 23028, 21037, 1563, 1695, 6251, 61.78, 150.00
1762613527,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 54, 81, 81, 23028, 21037, 1563, 1680, 6251, 121.76, 150.00
1762613528,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 55, 84, 85, 23028, 21037, 1563, 1665, 6251, 148.85, 150.00
1762613529,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 56, 82, 83, 23028, 21037, 1563, 1665, 6251, 151.98, 150.00
1762613530,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 56, 81, 82, 23028, 21037, 1563, 1665, 6251, 146.46, 150.00
1762613531,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 57, 83, 84, 23028, 21037, 1563, 1635, 6251, 147.07, 150.00
1762613532,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 57, 83, 83, 23028, 21037, 1563, 1650, 6251, 147.26, 150.00
1762613533,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 57, 82, 82, 23028, 21037, 1563, 1650, 6251, 146.36, 150.00
1762613534,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 58, 81, 82, 23028, 21037, 1563, 1650, 6251, 149.96, 150.00
1762613535,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 58, 82, 83, 23028, 21037, 1563, 1635, 6251, 146.71, 150.00
1762613536,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 59, 82, 82, 23028, 21037, 1563, 1650, 6251, 149.57, 150.00
1762613537,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 59, 84, 84, 23028, 21037, 1563, 1635, 6251, 147.33, 150.00
1762613538,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 59, 80, 81, 23028, 21037, 1563, 1650, 6251, 147.25, 150.00
1762613539,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 59, 83, 82, 23028, 21037, 1563, 1635, 6251, 146.11, 150.00
1762613540,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 59, 84, 84, 23028, 21037, 1563, 1635, 6251, 147.90, 150.00
1762613541,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 60, 84, 84, 23028, 21037, 1563, 1620, 6251, 151.67, 150.00
1762613542,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 60, 85, 83, 23028, 21037, 1563, 1620, 6251, 147.48, 150.00
1762613543,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 60, 82, 82, 23028, 21037, 1563, 1650, 6251, 149.53, 150.00
1762613544,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 61, 86, 86, 23028, 21037, 1563, 1605, 6251, 150.41, 150.00
1762613545,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 61, 87, 86, 23028, 21037, 1563, 1605, 6251, 150.37, 150.00
1762613546,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 61, 87, 87, 23028, 21037, 1563, 1605, 6251, 147.00, 150.00
1762613547,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 61, 87, 87, 23028, 21037, 1563, 1605, 6251, 147.25, 150.00
1762613548,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 62, 87, 87, 23028, 21037, 1563, 1605, 6251, 147.37, 150.00
1762613549,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 62, 84, 85, 23028, 21037, 1563, 1620, 6251, 150.75, 150.00
1762613550,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 62, 87, 88, 23028, 21037, 1563, 1590, 6251, 151.68, 150.00
1762613551,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 62, 88, 88, 23028, 21037, 1563, 1605, 6251, 147.90, 150.00
1762613553,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 62, 88, 88, 23028, 21037, 1563, 1590, 6251, 147.54, 150.00
1762613554,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 63, 89, 89, 23028, 21037, 1563, 1575, 6251, 147.86, 150.00
1762613555,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 63, 88, 88, 23028, 21037, 1563, 1575, 6251, 147.85, 150.00
1762613556,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 63, 88, 88, 23028, 21037, 1563, 1575, 6251, 147.56, 150.00
1762613557,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 63, 89, 89, 23028, 21037, 1563, 1575, 6251, 148.79, 150.00
1762613558,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 64, 88, 88, 23028, 21037, 1563, 1560, 6251, 148.90, 150.00
1762613559,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 64, 87, 87, 23028, 21037, 1563, 1590, 6251, 147.26, 150.00
1762613560,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 64, 88, 88, 23028, 21037, 1563, 1575, 6251, 148.71, 150.00
1762613561,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 64, 88, 88, 23028, 21037, 1563, 1590, 6251, 148.35, 150.00
1762613562,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 64, 89, 88, 23028, 21037, 1563, 1575, 6251, 148.80, 150.00
1762613563,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 64, 89, 89, 23028, 21037, 1563, 1560, 6251, 150.24, 150.00
1762613564,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 65, 87, 87, 23028, 21037, 1563, 1575, 6251, 151.22, 150.00
1762613565,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 65, 91, 91, 23028, 21037, 1563, 1560, 6251, 151.09, 150.00
1762613566,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 65, 92, 91, 23028, 21037, 1563, 1560, 6251, 151.33, 150.00
