ts_unix,index,name,uuid,compute_cap,driver_version,temperature.gpu,utilization.gpu,utilization.memory,memory.total,memory.used,memory.free,clocks.sm,clocks.mem,power.draw,power.limit
1762638662,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 54, 92, 93, 23028, 21037, 1563, 1590, 6251, 151.44, 150.00
1762638663,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 55, 93, 93, 23028, 21037, 1563, 1590, 6251, 150.30, 150.00
1762638664,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 55, 92, 93, 23028, 21037, 1563, 1590, 6251, 149.09, 150.00
1762638665,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 55, 93, 80, 23028, 21037, 1563, 1515, 6251, 145.43, 150.00
1762638666,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 56, 92, 91, 23028, 21037, 1563, 1590, 6251, 145.20, 150.00
1762638667,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 56, 92, 92, 23028, 21037, 1563, 1590, 6251, 148.65, 150.00
1762638668,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 57, 92, 93, 23028, 21037, 1563, 1560, 6251, 148.75, 150.00
1762638669,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 57, 92, 93, 23028, 21037, 1563, 1560, 6251, 148.93, 150.00
1762638670,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 57, 93, 93, 23028, 21037, 1563, 1545, 6251, 150.19, 150.00
1762638672,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 58, 93, 83, 23028, 21037, 1563, 1260, 6251, 158.43, 150.00
1762638673,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 58, 92, 90, 23028, 21037, 1563, 1560, 6251, 156.91, 150.00
1762638674,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 58, 92, 93, 23028, 21037, 1563, 1575, 6251, 151.50, 150.00
1762638675,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 59, 92, 92, 23028, 21037, 1563, 1530, 6251, 150.17, 150.00
1762638676,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 59, 93, 93, 23028, 21037, 1563, 1545, 6251, 148.40, 150.00
1762638677,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 59, 93, 93, 23028, 21037, 1563, 1560, 6251, 148.02, 150.00
1762638678,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 59, 93, 93, 23028, 21037, 1563, 1545, 6251, 147.57, 150.00
1762638679,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 60, 93, 79, 23028, 21037, 1563, 1485, 6251, 145.39, 150.00
1762638680,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 60, 93, 92, 23028, 21037, 1563, 1560, 6251, 145.65, 150.00
1762638681,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 60, 93, 93, 23028, 21037, 1563, 1560, 6251, 147.64, 150.00
1762638682,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 60, 92, 92, 23028, 21037, 1563, 1560, 6251, 149.40, 150.00
1762638683,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 61, 92, 92, 23028, 21037, 1563, 1575, 6251, 148.65, 150.00
1762638684,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 61, 92, 93, 23028, 21037, 1563, 1560, 6251, 148.73, 150.00
1762638685,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 62, 91, 89, 23028, 21037, 1563, 1230, 6251, 148.83, 150.00
1762638686,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 61, 94, 82, 23028, 21037, 1563, 1560, 6251, 146.46, 150.00
1762638687,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 59, 0, 0, 23028, 21037, 1563, 1680, 6251, 130.42, 150.00
1762638688,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 59, 0, 0, 23028, 0, 22599, 1695, 6251, 71.48, 150.00
1762638689,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 58, 0, 0, 23028, 0, 22599, 1695, 6251, 67.29, 150.00
1762638690,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 57, 0, 0, 23028, 0, 22599, 345, 6251, 47.86, 150.00
1762638691,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 56, 0, 0, 23028, 0, 22599, 225, 6251, 45.75, 150.00
1762638692,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 56, 0, 0, 23028, 0, 22599, 210, 6251, 45.33, 150.00
1762638693,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 55, 0, 0, 23028, 0, 22599, 210, 6251, 45.14, 150.00
1762638694,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 55, 0, 0, 23028, 0, 22599, 210, 6251, 44.99, 150.00
1762638695,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 54, 0, 0, 23028, 0, 22599, 210, 6251, 44.85, 150.00
1762638696,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 54, 0, 0, 23028, 0, 22599, 210, 6251, 44.76, 150.00
1762638697,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 54, 0, 0, 23028, 0, 22599, 210, 405, 17.49, 150.00
1762638698,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 53, 0, 0, 23028, 0, 22599, 210, 405, 17.49, 150.00
1762638699,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 52, 0, 0, 23028, 0, 22599, 210, 405, 17.31, 150.00
1762638700,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 51, 0, 0, 23028, 0, 22599, 210, 405, 17.11, 150.00
1762638701,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 51, 0, 0, 23028, 0, 22599, 210, 405, 21.23, 150.00
1762638702,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 52, 1, 0, 23028, 3227, 19373, 1695, 6251, 40.55, 150.00
1762638703,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 52, 12, 1, 23028, 2725, 19875, 1695, 6251, 63.34, 150.00
1762638704,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 52, 0, 0, 23028, 2725, 19875, 1695, 6251, 62.70, 150.00
1762638705,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 52, 0, 0, 23028, 2725, 19875, 1695, 6251, 62.35, 150.00
1762638706,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 52, 0, 0, 23028, 2725, 19875, 1695, 6251, 62.33, 150.00
1762638707,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 52, 0, 0, 23028, 2725, 19875, 1695, 6251, 62.38, 150.00
1762638708,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 53, 0, 0, 23028, 2741, 19859, 1695, 6251, 85.58, 150.00
1762638709,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 56, 56, 46, 23028, 19611, 2989, 1650, 6251, 106.16, 150.00
1762638710,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 56, 50, 39, 23028, 19797, 2803, 1680, 6251, 122.75, 150.00
1762638712,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 54, 0, 0, 23028, 21037, 1563, 1695, 6251, 80.42, 150.00
1762638713,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 57, 92, 92, 23028, 21037, 1563, 1590, 6251, 114.08, 150.00
1762638714,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 57, 92, 92, 23028, 21037, 1563, 1575, 6251, 147.98, 150.00
1762638715,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 58, 92, 92, 23028, 21037, 1563, 1575, 6251, 152.62, 150.00
1762638716,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 58, 92, 92, 23028, 21037, 1563, 1575, 6251, 149.39, 150.00
1762638717,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 59, 92, 92, 23028, 21037, 1563, 1575, 6251, 148.15, 150.00
1762638718,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 59, 92, 92, 23028, 21037, 1563, 1485, 6251, 152.43, 150.00
1762638719,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 60, 92, 80, 23028, 21037, 1563, 1125, 6251, 151.74, 150.00
1762638720,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 60, 94, 67, 23028, 21037, 1563, 1440, 6251, 145.19, 150.00
1762638721,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 60, 93, 89, 23028, 21037, 1563, 1545, 6251, 146.13, 150.00
1762638722,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 60, 92, 91, 23028, 21037, 1563, 1560, 6251, 149.54, 150.00
1762638723,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 61, 92, 91, 23028, 21037, 1563, 1560, 6251, 150.16, 150.00
1762638724,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 61, 92, 92, 23028, 21037, 1563, 1560, 6251, 147.95, 150.00
1762638725,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 61, 92, 92, 23028, 21037, 1563, 1560, 6251, 153.96, 150.00
1762638726,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 62, 92, 92, 23028, 21037, 1563, 1575, 6251, 149.70, 150.00
1762638727,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 62, 92, 91, 23028, 21037, 1563, 1545, 6251, 149.68, 150.00
1762638728,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 62, 92, 92, 23028, 21037, 1563, 1560, 6251, 150.87, 150.00
1762638729,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 63, 93, 92, 23028, 21037, 1563, 1545, 6251, 149.75, 150.00
1762638730,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 63, 92, 91, 23028, 21037, 1563, 1545, 6251, 149.10, 150.00
1762638731,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 63, 92, 92, 23028, 21037, 1563, 1560, 6251, 148.70, 150.00
1762638732,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 63, 92, 92, 23028, 21037, 1563, 1560, 6251, 152.54, 150.00
1762638733,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 63, 92, 92, 23028, 21037, 1563, 1545, 6251, 150.25, 150.00
1762638734,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 64, 90, 89, 23028, 21037, 1563, 1425, 6251, 147.72, 150.00
1762638735,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 64, 93, 74, 23028, 21037, 1563, 1110, 6251, 147.98, 150.00
1762638736,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 64, 96, 56, 23028, 21037, 1563, 1425, 6251, 148.96, 150.00
1762638737,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 64, 92, 90, 23028, 21037, 1563, 1515, 6251, 146.75, 150.00
1762638738,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 64, 92, 90, 23028, 21037, 1563, 1545, 6251, 149.26, 150.00
1762638739,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 64, 92, 91, 23028, 21037, 1563, 1545, 6251, 149.14, 150.00
1762638740,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 65, 93, 92, 23028, 21037, 1563, 1545, 6251, 148.82, 150.00
1762638741,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 65, 92, 92, 23028, 21037, 1563, 1530, 6251, 152.18, 150.00
1762638742,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 65, 92, 92, 23028, 21037, 1563, 1545, 6251, 149.17, 150.00
1762638743,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 65, 92, 91, 23028, 21037, 1563, 1545, 6251, 148.66, 150.00
1762638744,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 66, 92, 91, 23028, 21037, 1563, 1545, 6251, 149.08, 150.00
1762638745,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 66, 92, 92, 23028, 21037, 1563, 1545, 6251, 151.31, 150.00
1762638747,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 66, 92, 92, 23028, 21037, 1563, 1545, 6251, 148.87, 150.00
1762638748,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 66, 92, 91, 23028, 21037, 1563, 1545, 6251, 148.80, 150.00
1762638749,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 66, 92, 91, 23028, 21037, 1563, 1545, 6251, 153.36, 150.00
1762638750,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 66, 92, 92, 23028, 21037, 1563, 1530, 6251, 149.92, 150.00
1762638751,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 67, 92, 91, 23028, 21037, 1563, 1470, 6251, 148.12, 150.00
1762638752,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 67, 91, 85, 23028, 21037, 1563, 960, 6251, 151.45, 150.00
1762638753,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 67, 92, 74, 23028, 21037, 1563, 1080, 6251, 151.31, 150.00
1762638754,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 67, 93, 66, 23028, 21037, 1563, 1380, 6251, 147.70, 150.00
1762638755,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 67, 92, 88, 23028, 21037, 1563, 1500, 6251, 146.52, 150.00
1762638756,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 67, 93, 90, 23028, 21037, 1563, 1530, 6251, 150.05, 150.00
1762638757,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 67, 92, 90, 23028, 21037, 1563, 1530, 6251, 151.02, 150.00
1762638758,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 67, 92, 91, 23028, 21037, 1563, 1530, 6251, 149.24, 150.00
1762638759,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 68, 92, 92, 23028, 21037, 1563, 1530, 6251, 148.39, 150.00
1762638760,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 68, 92, 91, 23028, 21037, 1563, 1530, 6251, 151.51, 150.00
1762638761,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 65, 90, 9, 23028, 0, 22599, 1695, 6251, 117.05, 150.00
1762638762,0, NVIDIA A10, GPU-359b21ab-3dbf-5646-ba1f-a513e3866c50, 8.6, 570.148.08, 65, 0, 0, 23028, 0, 22599, 1695, 6251, 74.30, 150.00
